filepath,family_id,split
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_230_131.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_230_44.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_230_86.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_231_25.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_231_37.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_231_45.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_231_46.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_231_59.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_231_60_2.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_231_62.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_231_63.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_231_67.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_231_94.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_232_32.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_232_56.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_232_57.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_232_63.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_232_64.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_232_67.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_232_69.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_232_70.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_232_9.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_11.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_112.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_114.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_115.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_117.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_12.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_131.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_24.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_25.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_32.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_33.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_49.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_54.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_72.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_78.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_79.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_8.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_84.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_233_99.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_234_37.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_234_47.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_234_55.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_234_71.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_234_97.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_123.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_128.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_132.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_25.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_28.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_3.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_37.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_51.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_52.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_67.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_70.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_75.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_88.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_91.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_94.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_97.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_98.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_235_99.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_187_188_1.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_187_188_2.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_187_188_3.xml,textil1,dev
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_10.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_100.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_102.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_103.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_104.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_105.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_106.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_108.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_109.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_110.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_114.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_116.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_118.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_119.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_12.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_120.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_121.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_122.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_123.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_124.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_128.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_13.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_130.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_131.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_132.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_133.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_134.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_135.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_136.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_14.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_140.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_141.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_142.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_144.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_146.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_147.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_15.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_150.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_151.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_152.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_153.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_155.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_157.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_159.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_16.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_161.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_163.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_165.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_166.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_168.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_169.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_170.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_171.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_172.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_173.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_174.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_175.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_176.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_177.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_178.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_180.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_182.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_183.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_184.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_186.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_187.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_188.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_19.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_190.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_191.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_192.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_194.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_195.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_196.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_197.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_198.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_199.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_200.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_201.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_203.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_206.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_207.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_209.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_21.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_210.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_212.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_213.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_214.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_22.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_23.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_24.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_27.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_28.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_29.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_30.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_31.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_32.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_33.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_34.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_35.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_36.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_37.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_38.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_41.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_42.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_43.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_44.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_48.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_49.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_50.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_51.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_52.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_53.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_54.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_55.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_56.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_59.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_6.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_60.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_61.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_63.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_65.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_67.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_68.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_71.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_72.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_73.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_74.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_75.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_76.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_77.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_78.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_79.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_8.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_80.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_82.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_83.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_86.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_87.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_88.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_90.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_93.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_94.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_95.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_96.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_248_98.xml,textil_ex,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_MS_211_5_1.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_120.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_134.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_136.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_139.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_140.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_151.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_152.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_153.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_155.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_158.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_163.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_168.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_177.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_187.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_188.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_192.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_209.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_50.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_91.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\20_Ms_223_96.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s208.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s211.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s214.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s216.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s217.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s218.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s226.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s227.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s228.xml,tektonik,train
C:\Users\elena\Documents\WORK\USI\STIL PROJECT\ML\training_data\Stil_Bd.2_Aufl_I_1860a_s229.xml,tektonik,train
